X,Y,T,ageshr19,ageshr60,buyuk,hischshr1520m,i89,lpop1994,merkezi,merkezp,partycount,prov,prov_num,sexr,shhs,subbuyuk,vshr_islam1994
-46.199451,38.596489,0,24.484303,14.756306,0,27.140976,0,9.2689867,1,0,11,Izmir,Izmir,118.48615,4.2990637,0,1.6726656
-42.546505,30.140844,0,29.234615,12.581836,0,17.574259,0,8.3723984,0,0,8,Izmir,Izmir,109.24036,3.8643055,0,.81215614
-28.703293,25.131439,0,34.874458,6.6750979,0,22.064348,,10.898941,1,0,12,Izmir,Izmir,97.195587,3.638905,1,3.3788507
-53.429604,10.952381,0,31.565657,5.274972,0,9.0452261,0,7.0690236,0,0,4,Izmir,Izmir,170.40971,5.7576737,0,.090252705
-35.092129,26.744186,0,23.867249,18.958664,0,19.047619,0,7.8682542,0,0,10,Izmir,Izmir,105.80777,3.0645554,0,.62814069
-48.224129,25.461254,0,28.521351,13.934034,0,19.170984,0,8.883502,1,0,8,Izmir,Izmir,98.985413,3.1192844,0,.75015306
-35.215946,12.121212,0,39.788849,8.8419657,0,8.3798885,0,7.1951871,0,0,9,Izmir,Izmir,105.21327,4.3737373,0,1.6611295
-39.858097,34.718102,0,19.316626,8.7167892,0,21.024258,0,8.5829811,1,0,9,Izmir,Izmir,206.67787,4.9488311,0,1.9407345
-48.260212,2.4922118,0,42.874657,11.369905,0,7.5949364,,7.2435131,0,0,6,Izmir,Izmir,89.488968,4.8055964,0,0
-33.040752,41.732285,0,17.112942,7.6038451,0,30.388693,0,8.1590891,0,0,9,Izmir,Izmir,297.54349,12.630895,0,.40752351
-13.293547,28.015783,0,33.106304,5.2730775,0,21.947054,,10.08868,1,0,12,Izmir,Izmir,121.67886,4.0694366,1,8.2543192
-19.359032,15.335753,0,36.13298,6.6319308,0,12.197393,,8.5558367,0,0,9,Izmir,Izmir,99.131615,7.9321651,0,12.104807
-27.368605,32.573288,0,35.694183,10.741089,0,7.0486584,,8.7983036,1,0,10,Izmir,Izmir,136.55096,4.0587435,1,2.5312006
-35.271011,37.234039,0,24.658936,13.130969,0,23.428572,0,7.2056351,1,0,6,Izmir,Izmir,123.81679,3.7397959,0,1.8853104
-40.457619,33.333336,0,24.774473,16.104244,0,29.104477,0,7.6568103,0,0,6,Izmir,Izmir,101.8887,3.6212945,0,2.8601143
-17.044682,25.567028,0,32.558449,10.023037,0,22.926689,0,12.445865,1,0,14,Izmir,Izmir,94.982567,3.4163465,1,6.7947097
-49.069569,13.77551,0,33.593529,13.951178,0,13.411079,0,8.2827358,0,0,6,Izmir,Izmir,101.77549,3.5621841,0,3.0632694
9.5324945,14.696486,1,40.101383,7.261867,0,13.785714,0,9.3585882,1,0,10,Izmir,Izmir,98.703835,3.9393189,0,30.114237
-47.932617,14.693877,0,33.620319,8.8463192,0,11.985019,0,7.6496925,0,0,6,Izmir,Izmir,117.2043,4.4888887,0,.91883612
-42.99929,17.75701,0,29.348314,19.280899,0,14.736841,0,7.3530817,0,0,7,Izmir,Izmir,94.833626,3.7711864,0,1.1371713
-45.313217,13.852814,0,32.331417,15.054888,0,8.2474222,0,7.7621708,0,0,8,Izmir,Izmir,97.521942,3.4624434,0,8.6877003
-27.968105,16.551723,0,32.277817,14.118264,0,16,0,8.1931238,0,0,8,Izmir,Izmir,99.930046,3.4917531,0,8.9190788
-36.942673,8.333334,0,37.050804,11.193722,0,11.347517,,6.8977051,0,0,6,Izmir,Izmir,99.752472,4.2773852,0,1.9108281
-42.509518,11.082474,0,36.243908,11.04598,0,12.105927,0,8.7800188,1,0,9,Izmir,Izmir,103.69049,4.215661,0,1.4236053
-27.921137,10.805084,0,35.794888,11.1984,0,14.849188,0,8.2182484,0,0,8,Izmir,Izmir,98.384811,4.1085682,0,5.5088429
-41.939953,23.67067,0,34.226578,10.418959,0,20.547945,0,8.4703112,1,0,8,Izmir,Izmir,102.61345,4.113945,0,1.1547344
-18.219372,23.912992,0,33.1609,10.590724,0,20.417488,0,13.107601,1,0,14,Izmir,Izmir,97.740829,3.504813,1,7.7156515
-44.143166,13.333334,0,34.490143,8.9545841,0,12.080537,,6.8987145,0,0,5,Izmir,Izmir,116.11111,4.2747254,0,3.0368764
-27.237854,17.700001,0,35.272751,8.8673172,0,14.782609,0,8.5598698,1,0,11,Izmir,Izmir,99.169731,3.9206164,0,8.2054567
-43.119747,16.85606,0,32.721432,10.371731,0,13.394496,0,8.3703156,0,0,8,Izmir,Izmir,106.44244,3.9582198,0,1.3918067
-46.650715,19.78022,0,32.135647,8.4779978,0,14.285715,,7.2196422,0,0,5,Izmir,Izmir,94.937042,3.3578851,0,2.3923445
-33.802818,13.445379,0,43.217773,6.7317405,0,7.647059,,7.2203736,0,0,8,Izmir,Izmir,95.589203,4.1206656,0,4.1471047
-47.972351,28.531075,0,25.662188,15.758157,0,17.423313,0,8.5316877,0,0,9,Izmir,Izmir,118.2656,7.2816215,0,2.3502302
-38.483757,7.3891625,0,36.600075,11.157181,0,11.111112,,7.2730927,0,0,9,Izmir,Izmir,97.690018,3.6392319,0,1.0830325
-47.247486,12.244898,0,31.009277,14.787743,0,11.290322,,7.6861625,0,0,7,Izmir,Izmir,103.25714,3.4201922,0,1.0531355
-57.087753,3.9215689,0,48.512287,7.7102199,0,3.7671235,,6.9966817,0,0,6,Izmir,Izmir,93.346672,6.6295028,0,.48216009
-42.713566,20.065788,0,39.875065,5.2663541,0,20.907297,,8.0888691,0,0,9,Izmir,Izmir,95.157471,7.5679579,0,2.5795643
-37.04261,12.328767,0,39.405312,7.9387994,0,10.38961,,7.6736879,0,0,6,Izmir,Izmir,101.62981,4.0609612,0,.45112783
-45.733173,12.45283,0,44.197098,6.828414,0,10.15625,,7.5234814,0,0,7,Izmir,Izmir,106.72182,4.7765832,0,1.1418269
-37.529888,18.398767,0,37.568089,8.0058155,0,17.266645,0,9.8963623,1,0,10,Izmir,Izmir,102.81251,3.7803757,0,1.9685259
-5.7912292,6.5040646,0,54.59684,3.8847327,0,10.254433,,8.5161924,0,0,7,Izmir,Izmir,105.03352,11.679611,0,28.145853
-29.885765,27.669525,0,28.040733,7.6866207,0,16.872816,,10.054276,1,0,11,Izmir,Izmir,133.42105,4.2624073,1,5.4183388
-53.463478,13.80597,0,26.370705,17.716858,0,13.432837,0,8.1513338,0,0,7,Izmir,Izmir,90.5653,3.0780857,0,1.9836271
-42.027111,11.678832,0,30.126848,17.019028,0,8.6419754,0,7.4348478,0,0,7,Izmir,Izmir,100.84926,3.4028778,0,2.0658488
-20.93656,20.463079,0,31.538387,12.689027,0,14.987562,0,10.546919,1,0,10,Izmir,Izmir,97.769753,3.3186424,0,4.9895806
-34.214619,12.037037,0,26.862358,19.78293,0,12.5,0,7.9395151,0,0,8,Izmir,Izmir,95.656372,3.3147998,0,1.6718507
-44.657955,19.811321,0,26.016581,17.686539,0,16.666668,0,7.231287,0,0,8,Izmir,Izmir,108.47736,3.7637444,0,.46118373
-57.107235,8.484849,0,28.879183,19.592432,0,11.309524,0,7.7235622,0,0,7,Izmir,Izmir,101.34818,3.53759,0,1.2967581
-18.486738,11.627908,0,27.355486,18.479746,0,9.565217,,7.2159748,0,0,7,Izmir,Izmir,98.823532,3.7048905,0,8.0343218
-49.632599,17.79661,0,27.408257,20.527523,0,16.153847,0,7.3926477,0,0,8,Izmir,Izmir,96.839729,3.7001414,0,1.6700066
-46.346703,14.545454,0,27.770592,17.033205,0,11.278195,0,7.3498735,0,0,7,Izmir,Izmir,96.525421,3.2754238,0,2.1489973
-52.317883,22.123894,0,26.028515,14.501019,0,15.384616,0,7.0387836,0,0,6,Izmir,Izmir,132.04158,4.5973783,0,2.0813622
-35.912579,17.073172,0,30.731323,12.497536,0,19.064749,,7.5490828,0,0,6,Izmir,Izmir,107.82466,3.6391678,0,1.2404016
-29.168766,23.296032,0,29.567501,11.457264,0,16.774956,0,8.7685747,1,0,9,Izmir,Izmir,112.71999,3.9858994,0,.70528966
-27.703417,21.516245,0,35.000393,9.9039898,0,19.044321,0,9.4518738,1,0,9,Izmir,Izmir,100.82181,3.8349178,0,2.5449102
-33.052792,3.9568346,0,43.691589,8.4404211,0,9.3495932,,7.2506356,0,0,9,Izmir,Izmir,96.555687,4.5531917,0,5.9678655
-29.214108,18.282919,0,31.464594,13.978319,0,16.636932,0,10.174888,1,0,8,Izmir,Izmir,95.622292,3.2001786,0,3.034843
-45.91954,6.5326633,0,31.585846,17.857143,0,11.891891,0,7.5438027,0,0,7,Izmir,Izmir,99.869026,3.6376638,0,1.8965518
-52.185791,7.5376883,0,41.300407,9.0167646,0,8.8607597,0,7.5918617,0,0,7,Izmir,Izmir,96.965637,5.2422805,0,1.748634
-21.291189,14.143094,0,40.103416,7.6327467,0,14.135887,0,9.6031256,1,0,10,Izmir,Izmir,97.670433,3.9423635,0,11.771284
-26.978725,5.7142859,0,32.041729,14.952807,0,10.752688,,7.133296,0,0,7,Izmir,Izmir,103.12816,4.2829785,0,1.3617021
-51.980419,6.7415729,0,42.569656,7.9140863,0,6.9182386,,7.791523,0,0,9,Izmir,Izmir,101.01128,4.4744587,0,.89007568
-34.649422,10.981309,0,40.704754,6.0629616,0,10.207939,,8.0551577,0,0,8,Izmir,Izmir,110.32697,4.1951089,0,.64669842
-55.833332,6.3725495,0,43.221745,6.5628104,0,6.329114,,7.052721,0,0,6,Izmir,Izmir,100.5984,4.8661289,0,.18518518
-69.741898,10.526316,0,37.876614,10.306074,0,11.627908,0,7.6187425,0,0,8,Izmir,Izmir,104.79921,4.1694913,0,1.3179572
-37.196606,27.195124,0,28.355068,13.084009,0,19.65451,0,9.731987,1,0,9,Izmir,Izmir,113.36328,3.7075815,0,2.5455503
-8.5013599,10,0,45.638298,7.7304969,0,19.008265,0,7.629004,0,0,4,Kahramanmaras,Kahramanmaras,99.858253,5.3107343,0,26.321527
-26.339796,19.139465,0,44.177216,7.0080557,0,25.759579,0,8.3158112,0,0,6,Kahramanmaras,Kahramanmaras,109.19596,6.2517986,0,11.459521
-9.947917,13.504823,0,41.532005,3.9454355,0,24.012157,0,7.7016525,0,0,5,Kahramanmaras,Kahramanmaras,136.82903,6.4566398,0,21.666666
-9.5482159,19.181034,0,48.964672,5.1459508,0,24.523161,0,9.5142899,1,0,7,Kahramanmaras,Kahramanmaras,99.966522,5.0584416,0,19.855734
-32.313904,13.58885,0,47.726696,6.3246121,0,29.268291,0,7.5873103,0,0,5,Kahramanmaras,Kahramanmaras,115.96269,6.9191566,0,1.9042124
-47.362633,5.3333335,0,47.46114,9.4300518,0,18.333334,0,6.9985094,0,0,3,Kahramanmaras,Kahramanmaras,99.380165,5.3314919,0,25.274727
-1.3280213,4.6332045,0,51.0751,5.079464,0,14.925373,,7.4073176,0,0,6,Kahramanmaras,Kahramanmaras,101.57036,8.3567705,0,21.713148
7.9658628,9.2592592,1,42.487419,9.3457947,0,25,,7.3550019,0,0,5,Kahramanmaras,Kahramanmaras,102.47453,5.9191489,0,39.118065
2.1728396,3.6809816,1,50.800426,5.3361793,0,8.3769636,0,7.802618,0,0,6,Kahramanmaras,Kahramanmaras,106.38766,6.789855,0,28.395063
-3.0091345,10.544217,0,50.027889,6.748466,0,17.905405,0,7.6439619,0,0,5,Kahramanmaras,Kahramanmaras,106.80508,6.0574327,0,27.243418
-36.98941,16.666668,0,43.835182,8.0190172,0,25.842697,0,7.2772479,0,0,4,Kahramanmaras,Kahramanmaras,105.40365,6.6281514,0,1.0590014
-3.101182,23.311897,0,46.757309,6.148478,0,25.718195,0,8.3511391,1,0,6,Kahramanmaras,Kahramanmaras,109.39783,5.334403,0,21.287779
-46.119015,21.363636,0,42.326733,8.8755302,0,19.393938,,7.4091363,0,0,5,Kahramanmaras,Kahramanmaras,98.456139,4.944056,0,1.4877102
-49.654449,6.3200817,0,49.620312,5.6399302,0,12.624255,0,8.5587187,1,0,4,Kahramanmaras,Kahramanmaras,103.70609,6.0633092,0,1.1937174
-53.185036,8.6206894,0,29.483122,13.660337,0,6.8965516,,6.9669671,0,0,4,Kahramanmaras,Kahramanmaras,100.63492,5.0026383,0,.10111224
4.3046355,18.608414,1,46.266594,6.7445569,0,23.066103,0,8.1808805,0,0,3,Kahramanmaras,Kahramanmaras,110.20317,7.5440707,0,52.046959
-.89138448,20.24048,0,48.095928,7.6017437,0,31.826744,0,8.1344671,1,0,4,Kahramanmaras,Kahramanmaras,105.74163,5.5844154,0,41.69693
-6.9298267,14.159292,0,52.446114,6.8764968,0,26.938776,,7.1340938,0,0,3,Kahramanmaras,Kahramanmaras,106.57243,5.8227091,0,34.912281
-21.152704,7.0028014,0,56.652363,3.6582873,0,9.7883596,,7.5626812,0,0,6,Kahramanmaras,Kahramanmaras,103.36658,5.7362251,0,24.123589
4.4566064,6.8965516,1,47.19178,7.6369867,0,13.765182,,7.2456551,0,0,6,Kahramanmaras,Kahramanmaras,99.453552,5.387454,0,35.652855
-31.487179,11.235955,0,44.415012,10.242826,0,14.285715,,6.9650803,0,0,5,Kahramanmaras,Kahramanmaras,100.44248,5.7780614,0,16.205128
-21.010334,2.0304568,0,57.632816,5.0773373,0,10.648149,,6.9763479,0,0,4,Kahramanmaras,Kahramanmaras,103.69864,6.4511929,0,24.799082
5.1995158,11.24402,1,51.031422,4.7426257,0,23.595507,0,7.5963922,0,0,5,Kahramanmaras,Kahramanmaras,113.28125,6.6585364,0,47.642078
-50.463573,32.038834,0,35.96785,11.587408,0,23.71134,,6.7274318,0,0,4,Kahramanmaras,Kahramanmaras,93.644623,4.800643,0,0
-52.226345,5.202312,0,41.115498,13.622902,0,9.4827585,,7.077498,0,0,3,Kahramanmaras,Kahramanmaras,85.361389,4.9055691,0,0
-12.169041,17.770967,0,47.934265,5.4363637,0,23.235182,0,10.099876,1,0,7,Kahramanmaras,Kahramanmaras,102.92899,4.8317342,0,15.692465
3.7037044,16,1,48.047539,6.0780983,0,28.506788,,6.9948502,0,0,3,Kahramanmaras,Kahramanmaras,111.26255,8.002717,0,43.106998
-54.048294,9.3406591,0,47.506992,6.360671,0,34.700317,0,7.3427792,0,0,3,Kahramanmaras,Kahramanmaras,105.85132,8.5668659,0,.63920456
-5.250874,1.4084507,0,56.241386,5.8142738,0,8.333334,0,7.6098623,0,0,4,Kahramanmaras,Kahramanmaras,98.306015,6.4572954,0,27.887981
-51.928574,16.605165,0,53.236462,5.0726552,0,22.960726,,7.3765082,0,0,3,Kahramanmaras,Kahramanmaras,114.20487,9.9343834,0,1
-24.02529,9.4240837,0,49.240692,6.3449135,0,23.737373,0,7.7052627,0,0,4,Kahramanmaras,Kahramanmaras,107.73553,7.327744,0,15.700738
-8.8588123,28.578154,0,45.048294,5.5801797,0,34.179611,0,8.9675045,1,0,4,Kahramanmaras,Kahramanmaras,119.45412,7.1402926,0,19.624731
-61.362099,28.37838,0,35.743801,10.082645,0,31.927711,0,7.4512415,0,0,3,Kahramanmaras,Kahramanmaras,104.56467,5.7345972,0,1.6183412
-48.3475,15.816326,0,47.740005,7.358984,0,30.5,,7.1412449,0,0,3,Kahramanmaras,Kahramanmaras,105.13409,6.4196644,0,1.7941455
9.8475981,43.448277,1,52.733879,3.3027813,0,40.026775,,7.5390272,0,0,5,Kahramanmaras,Kahramanmaras,104.1949,7.2568808,0,33.352871
-3.7773371,5.8479533,0,46.89394,6.25,0,20.754717,,7.0219765,0,0,5,Kahramanmaras,Kahramanmaras,106.57277,6.4864864,0,23.757454
-56.74931,17.276423,0,47.252033,5.9512196,0,25.245098,0,7.6029005,0,0,4,Kahramanmaras,Kahramanmaras,95.922264,5.6113138,0,1.2672176
4.3191342,8.6834736,1,51.683502,5.7426114,0,9.0090084,,7.558517,0,0,6,Kahramanmaras,Kahramanmaras,107.85381,6.2235155,0,35.812836
6.265667,1.1952192,1,51.154381,5.6745481,0,15.789473,,7.4506607,0,0,3,Kahramanmaras,Kahramanmaras,103.79819,6.3628321,0,52.694237
9.8347778,3.8095241,1,52.852966,5.5961957,0,21.296297,,7.3198647,0,0,4,Kahramanmaras,Kahramanmaras,108.70229,7.138381,0,42.486233
-48.156425,7.6335878,0,47.634151,6.159133,0,24.912281,,7.59589,0,0,4,Kahramanmaras,Kahramanmaras,105.3746,7.2890172,0,4.9720669
-1.9200013,2.3584907,0,52.618885,6.8573399,0,7.6923079,0,7.6643467,0,0,6,Kahramanmaras,Kahramanmaras,104.07876,5.9224491,0,20.746666
-11.378738,2.9914529,0,57.649536,3.606853,0,3.2608695,,7.1475592,0,0,3,Kahramanmaras,Kahramanmaras,108.72019,6.6673346,0,44.186047
4.9479156,.58823532,1,51.756924,7.2757339,0,11.309524,,7.1420364,0,0,6,Kahramanmaras,Kahramanmaras,108.71442,7.1356931,0,25.954861
27.018822,2.5,1,49.250801,6.3375092,0,14.983713,0,7.5202346,0,0,4,Kahramanmaras,Kahramanmaras,109.73725,6.5031948,0,55.06982
6.2711835,6.2962966,1,48.147091,4.0193839,0,18.439716,,7.133296,0,0,4,Kahramanmaras,Kahramanmaras,114.29445,6.9191322,0,52.796608
-21.107546,2.7777779,0,53.44767,5.4602733,0,9.478673,,7.231287,0,0,4,Kahramanmaras,Kahramanmaras,106.13276,7.4207792,0,39.245586
.34153163,17.96875,1,47.447254,5.1015029,0,23.758965,1,11.563818,1,1,12,Kahramanmaras,Kahramanmaras,108.65321,5.0727482,0,32.950203
8.317214,9.090909,1,50.500809,5.8158321,0,11.881188,,7.0343881,0,0,4,Kahramanmaras,Kahramanmaras,99.163452,7.2144523,0,39.168278
-32.153481,27.889061,0,40.650406,7.575758,0,25.546221,0,8.2209415,1,0,5,Kahramanmaras,Kahramanmaras,99.214729,5.3372779,0,.83283764
-65.568542,10.526316,0,37.352837,9.7752409,0,23.012552,,7.0647593,0,0,3,Kahramanmaras,Kahramanmaras,114.95398,5.9511676,0,.10626993
8.0895004,2.5280898,1,48.05748,5.9340076,0,8.5820894,0,7.5320883,0,0,4,Kahramanmaras,Kahramanmaras,88.088089,6.5243053,0,45.094662
-35.038906,18.662952,0,45.285961,7.0895219,0,22.296072,0,9.2716236,1,0,5,Kahramanmaras,Kahramanmaras,100.60905,4.9121323,0,3.4324698
-54.025795,11.004127,0,44.203228,7.5471697,0,9.633028,0,8.1059113,0,0,4,Kahramanmaras,Kahramanmaras,94.689087,5.091435,0,.73196238
-48.818012,5.0607285,0,49.220882,5.5582328,0,32.051285,,7.9341555,0,0,5,Kahramanmaras,Kahramanmaras,96.434204,5.9229307,0,1.5009381
-33.276093,17.981438,0,47.826817,5.5881858,0,18.203882,0,8.6887903,1,0,7,Kahramanmaras,Kahramanmaras,101.62409,4.992878,0,10.188895
5.8458834,11.293261,1,48.309704,5.561614,0,22.807016,0,8.2079468,0,0,4,Kahramanmaras,Kahramanmaras,103.17577,5.2836108,0,43.194569
11.088845,5.3968253,1,51.512985,5.623064,0,12.714776,1,7.4018416,0,0,5,Kahramanmaras,Kahramanmaras,100.04766,5.7179837,0,36.673347
15.107033,9.9767981,1,45.600994,4.4786687,0,18.954248,0,7.5304799,0,0,3,Kahramanmaras,Kahramanmaras,118.95349,6.4486303,0,57.247704
-30.854534,12.582782,0,46.574287,11.188093,0,19.138756,0,7.436028,1,0,6,Karabuk,Karabuk,121.42046,6.8129373,0,3.1311154
-32.428158,19.191919,0,41.255764,10.452879,0,16.795366,0,8.3466425,1,0,4,Karabuk,Karabuk,100.07098,4.5152164,0,11.969418
8.7841291,19.969563,1,35.331367,8.222414,0,18.85808,0,10.875818,1,0,10,Karabuk,Karabuk,102.58385,3.8265412,0,33.711605
-44.425385,27.058825,0,40.162037,9.3171301,0,24.369747,0,6.4692502,1,0,4,Karabuk,Karabuk,133.19838,7.2911391,0,2.4013722
-3.3751681,26.104218,0,33.242893,10.357447,0,21.006565,0,9.805047,1,0,9,Karabuk,Karabuk,91.95179,3.5360329,0,20.330206
-40.496361,19.817074,0,37.504452,10.473815,0,19.014084,0,8.8876524,1,0,6,Karabuk,Karabuk,94.4916,4.0475845,0,2.8681827
-10.582011,25.688072,0,39.581352,13.06692,0,30.167597,0,7.4139705,1,0,6,Karaman,Karaman,95.595535,4.4159665,0,10.714286
-3.7078679,8.955224,0,48.059483,6.4200215,0,18.428185,0,6.906755,1,0,4,Karaman,Karaman,108.23263,5.9036403,0,42.696629
-45.134041,12.138728,0,41.434948,10.024031,0,15.931373,0,7.9834399,0,0,5,Karaman,Karaman,113.87666,4.410295,0,9.7686377
-41.229282,33.510635,0,32.493702,11.703158,0,32.051285,0,7.3466554,0,0,4,Karaman,Karaman,88.702011,5.3261094,0,1.6574585
-18.5,22.916668,0,40.344315,9.0979433,0,28.253969,0,8.6226339,1,0,6,Karaman,Karaman,111.38068,4.7896848,0,11.559999
-1.8108666,9.3167696,0,37.974201,12.860395,0,24,0,7.0103121,0,0,4,Karaman,Karaman,98.34462,4.5059829,0,38.531189
-8.3916101,13.690476,0,40.596493,10.385964,0,15.85903,0,6.9800758,0,0,5,Karaman,Karaman,109.40485,4.6492658,0,29.070929
-5.9701471,16.042782,0,39.159138,11.883252,0,19.178082,0,7.5326238,0,0,5,Karaman,Karaman,92.122826,3.8220451,0,22.32836
-.92553496,20.465181,0,42.553898,7.1177788,0,22.898195,0,10.742595,1,1,10,Karaman,Karaman,96.898476,3.9067285,0,29.481232
-55.525608,37.931034,0,35.728409,12.788399,0,24.657534,,6.658011,0,0,5,Karaman,Karaman,98.560211,3.9921052,0,4.1778975
-5.0592871,9.4117651,0,39.705341,10.276243,0,18.367348,0,7.2174435,0,0,4,Karaman,Karaman,98.319939,4.0461998,0,35.494072
-17.73819,22.142857,0,41.674709,9.9179535,0,27.777779,0,7.2413664,0,0,4,Karaman,Karaman,108.87097,5.5401068,0,39.891556
-22.504892,32.55814,0,35.386692,15.827338,0,32.835819,0,7.0255384,0,0,6,Karaman,Karaman,99.640938,3.9223986,0,10.567514
-1.4899731,29.946524,0,36.323608,13.01596,0,34.112148,0,7.5480289,1,0,4,Karaman,Karaman,99.123291,4.024363,0,34.555874
-9.7393675,27.131784,0,44.819279,7.859129,0,26.095617,0,6.7334018,0,0,5,Karaman,Karaman,115.71371,7.0986843,0,21.673527
-52.244453,7.0281124,0,48.690086,8.0529919,0,13.636364,0,7.601902,1,0,3,Karaman,Karaman,104.07047,6.2902622,0,0
-50.560825,18.905472,0,36.735294,6.3823528,0,18.736383,1,7.1785455,1,0,4,Kars,Kars,145.31024,6.6276803,0,0
-34.424694,30.798479,0,56.231754,5.9061308,0,22.564102,0,7.116394,1,0,5,Kars,Kars,122.98448,8.1706419,0,7.6707206
-50.131577,4.0268455,0,45.35519,9.1803274,0,4.2372885,0,6.8617115,0,0,3,Kars,Kars,95.304161,5.8842444,0,0
-48.484848,16.560511,0,46.270309,4.6898079,0,14.074074,0,7.0808678,1,0,2,Kars,Kars,131.25534,6.8905854,0,0
-41.618496,5.6277056,0,52.069294,6.6730833,0,11.894273,0,7.2555914,0,0,4,Kars,Kars,102.27125,6.4534163,0,1.8304431
-6.0213132,15.277778,0,42.301132,6.2162786,0,15.745647,0,8.8734684,1,0,5,Kars,Kars,139.69272,6.7344723,0,20.035524
-24.496857,30.747868,0,39.6595,5.552228,0,25.670395,0,10.375364,1,1,8,Kars,Kars,120.89515,5.181788,0,7.2707028
-6.6349297,23.500811,0,38.074539,4.5102429,0,21.65159,0,9.0132303,1,0,10,Kars,Kars,163.41685,6.5787091,0,12.987206
-29.257198,28.169016,0,42.727066,8.6728888,0,21.5625,0,7.7310534,1,0,5,Kars,Kars,111.81293,5.5961785,0,4.2445679
-36.032944,30.31496,0,52.146427,7.5322618,0,23.056299,0,7.4413204,1,0,5,Kars,Kars,114.64104,6.6731105,0,.8922444
-52.134315,20.571428,0,30.11142,16.37883,0,19.306931,0,7.5694118,1,0,5,Kastamonu,Kastamonu,104.90868,3.502439,0,2.4473536
-27.186628,5.9523811,0,40.013012,16.20039,0,20.149254,0,7.5989003,1,0,7,Kastamonu,Kastamonu,91.050346,5.2908778,0,8.6908083
-31.227947,16.666668,0,40.308987,11.762641,0,14.917128,0,8.0426998,1,0,6,Kastamonu,Kastamonu,97.298233,4.1546316,0,7.3747354
-53.496044,21.084337,0,36.636208,13.392347,0,14.155251,0,7.4012313,1,0,6,Kastamonu,Kastamonu,106.85175,4.4611464,0,.79155678
-59.717869,14.134275,0,32.819668,14.841313,0,12.140575,0,7.6648159,1,0,4,Kastamonu,Kastamonu,103.62346,3.9047277,0,1.3061651
-49.512379,24.074074,0,34.57478,10.762464,0,18.090452,0,7.2841349,1,0,5,Kastamonu,Kastamonu,120.71197,4.8644795,0,6.9767447
-50.737457,15.471699,0,31.059307,13.3699,0,19.169329,0,8.0103598,1,0,6,Kastamonu,Kastamonu,109.70525,3.813072,0,1.9911505
-27.174446,19.534883,0,32.064865,16,0,19.53125,0,7.7025561,1,0,6,Kastamonu,Kastamonu,103.02898,4.4385796,0,1.8181818
-15.603306,20.408163,0,34.499516,13.637836,0,24.390244,0,8.1306477,1,0,6,Kastamonu,Kastamonu,100.64999,4.5869241,0,12.495868
-53.563221,10.714286,0,41.632652,12.585033,0,13.978495,,6.2441669,1,0,5,Kastamonu,Kastamonu,109.10384,4.7727275,0,1.3793104
-46.439022,17.171717,0,37.086903,14.035088,0,14.0625,0,7.101676,1,0,6,Kastamonu,Kastamonu,110.20583,4.4563637,0,1.8536584
-56.574589,14.545454,0,37.831787,12.535977,0,13.6,0,7.5953875,1,0,3,Kastamonu,Kastamonu,99.426018,4.8405571,0,3.756906
-20.264624,19.507576,0,37.855785,11.353574,0,10.308057,0,8.5123816,1,0,7,Kastamonu,Kastamonu,114.32445,4.0712447,0,5.617456
-18.986872,34.822021,0,34.648483,9.0966787,0,28.091019,0,10.433557,1,1,9,Kastamonu,Kastamonu,100.21072,4.0011148,0,6.0375957
-34.465752,19.487181,0,40.953609,7.2938147,0,14.876034,0,7.6434827,1,0,7,Kastamonu,Kastamonu,102.39959,4.760736,0,2.1369863
-31.240658,14.035088,0,37.004406,13.744493,0,20.143885,0,6.5957804,1,0,6,Kastamonu,Kastamonu,132.10634,5.5637255,0,2.5411062
-35.796768,14.285715,0,37.472038,15.36167,0,10.638298,0,7.3264656,1,0,7,Kastamonu,Kastamonu,123.87312,5.2178988,0,3.2332561
-12.152555,5.4878049,0,41.702522,13.521819,0,12.413793,0,7.4229712,1,0,5,Kastamonu,Kastamonu,105.689,5.571918,0,15.707822
-50.160442,16.684155,0,37.191769,11.803967,0,13.542602,0,8.9466352,1,0,5,Kastamonu,Kastamonu,97.860107,4.2920423,0,4.3028007
-31.550554,10.242377,0,34.273552,13.092833,0,13.515624,0,9.5534334,1,0,5,Kastamonu,Kastamonu,96.659904,3.7541566,0,7.190197
6.5170946,8.8757401,1,33.565083,13.557358,0,17.127071,,6.9902563,0,0,6,Kastamonu,Kastamonu,104.34096,4.8392525,0,39.423077
-47.075741,18.26923,0,39.645844,10.919823,0,22.222223,,7.0166097,0,0,4,Kayseri,Kayseri,99.509323,5.7592068,0,2.1093001
-48.136318,8.661418,0,42.489773,8.6499128,0,28.799999,,6.9107509,0,0,6,Kayseri,Kayseri,103.93325,6.456604,0,3.9403622
-5.891016,24.352331,0,36.355286,11.914242,0,25.24272,0,7.7079616,1,0,7,Kayseri,Kayseri,96.450058,5.4966331,0,15.513009
-44.426231,8.0645161,0,47.922333,7.6893201,0,10.967742,0,7.189168,0,0,5,Kayseri,Kayseri,103.07571,6.1899037,0,3.1967211
8.9989872,5.7803469,1,43.467442,9.2492743,0,12.041884,1,6.9782138,0,0,4,Kayseri,Kayseri,101.42021,5.118896,0,35.490395
-8.8195381,6.7796612,0,40.38208,11.857708,0,15.068494,,6.6883545,0,0,7,Kayseri,Kayseri,89.75,4.4516129,0,13.297151
